,artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8276,Too $hort,Pimp Shit,09jJRpvYjrXjHC3jNmGmjo,18,https://open.spotify.com/track/09jJRpvYjrXjHC3jNmGmjo,https://i.scdn.co/image/e509862490048f2e6acfbb5d84861f306a8cabcc,2000-09-06,0.649,0.903,286947,0.462,0.0,1,0.119,-9.719,1,0.329,86.998,4,0.782
8277,Rodney Carrington,Older Women,09vAEgnS5r9SLbWmpHNmIK,20,https://open.spotify.com/track/09vAEgnS5r9SLbWmpHNmIK,https://i.scdn.co/image/05da333046d4f6c8d5c719200226e2caf5b3a0e9,2000-01-01,0.607,0.625,115573,0.367,0.0,7,0.27,-13.57,1,0.0436,81.528,3,0.611
8278,Boyz II Men,Beautiful Woman,0CguzNziwgbxhpmkkcVvc6,25,https://open.spotify.com/track/0CguzNziwgbxhpmkkcVvc6,https://i.scdn.co/image/7cdb9322b0a31e8f56ce429429550ea74ce1691c,2000-08-30,0.0441,0.772,249133,0.7,0.000153,2,0.141,-6.392,1,0.0473,106.017,4,0.531
8279,Dinah Washington,This Bitter Earth,0CuIp3hSEdTQTEzNaDB0ir,24,https://open.spotify.com/track/0CuIp3hSEdTQTEzNaDB0ir,https://i.scdn.co/image/86b2ac242e843f73e79ccc204769d1b239241024,2000-01-01,0.864,0.306,148733,0.26,0.00419,1,0.264,-13.508,1,0.0391,108.767,4,0.325
8280,Marshall Crenshaw,There She Goes Again - Remastered,0HHmF5isA4ROA6Ll6XVx0F,19,https://open.spotify.com/track/0HHmF5isA4ROA6Ll6XVx0F,https://i.scdn.co/image/37002b88ae022ec6b69c23b5d0dcb0ed564ef3aa,2000-08-15,0.0328,0.718,158333,0.808,0.0,5,0.0711,-5.683,1,0.0411,120.072,4,0.884
8281,Nelly,Interlude,0Ih1nWeHA3ukWE0Zl9O5vW,20,https://open.spotify.com/track/0Ih1nWeHA3ukWE0Zl9O5vW,https://i.scdn.co/image/762ccd2e627abf47bae424b66fea4b32b413b817,2000-06-27,0.936,0.678,33200,0.71,0.00217,4,0.952,-13.481,1,0.808,47.67,3,0.779
8282,Banda Zarape,Ritmo Caliente,0JMPuoi9vvGyWrPm9f8j3V,20,https://open.spotify.com/track/0JMPuoi9vvGyWrPm9f8j3V,https://i.scdn.co/image/b7087f35ed62b7a7d206312747823da35cffa02d,2000-01-01,0.0116,0.721,163227,0.868,0.0142,1,0.33,-6.29,1,0.0432,152.971,4,0.658
8283,Bad Religion,There Will Be A Way,0LKTSFBLAVyDPKQ2ooRc2a,24,https://open.spotify.com/track/0LKTSFBLAVyDPKQ2ooRc2a,https://i.scdn.co/image/580ddee4b8a126e64f1b7e593ecc02f162551677,2000-05-09,0.0061,0.374,174733,0.923,1.31e-06,9,0.392,-5.073,1,0.0485,134.705,4,0.59
8284,BlackHawk,Like There Ain't No Yesterday,0LYPDHim9JB8vvHMtB2mUQ,18,https://open.spotify.com/track/0LYPDHim9JB8vvHMtB2mUQ,https://i.scdn.co/image/eecfc4463cb430d70947e455b723433d34ab7ead,2000-05-08,0.281,0.738,196859,0.668,0.000189,4,0.0985,-5.808,1,0.0305,113.979,4,0.82
8285,The Glands,fortress,0M5ZQrvpfobZvqwWMODG37,20,https://open.spotify.com/track/0M5ZQrvpfobZvqwWMODG37,https://i.scdn.co/image/94053a0fe305e50f204b8bb03cfea1343d9ee2f0,2000-08-01,0.42,0.493,231520,0.584,0.0505,7,0.123,-5.865,1,0.0274,130.383,4,0.342
8286,Five For Fighting,Love Song,0OICStVAG7osQVVxqQ1W4q,22,https://open.spotify.com/track/0OICStVAG7osQVVxqQ1W4q,https://i.scdn.co/image/e91c580d99e56ec8cca2036368aed560bd1f2cdf,2000-09-26,0.233,0.595,218893,0.508,1.93e-05,3,0.0848,-8.192,1,0.0238,101.926,4,0.372
8287,Ericson Alexander Molano,Un Holocausto Digno,0R960olWVLvPqyxkDZkIzs,22,https://open.spotify.com/track/0R960olWVLvPqyxkDZkIzs,https://i.scdn.co/image/20e395d296be4cebbebab04f31fc5c14d7623033,2000-01-01,0.631,0.525,245063,0.442,0.000104,7,0.399,-10.534,1,0.0305,128.785,4,0.326
8288,Belle & Sebastian,Don't Leave The Light On Baby,0SK6QvQO2q5MxZhI21jf23,17,https://open.spotify.com/track/0SK6QvQO2q5MxZhI21jf23,https://i.scdn.co/image/551ddaa9a5f653f6294393d92b60965568b9f540,2000-01-01,0.859,0.388,266733,0.187,0.000314,1,0.102,-13.906,1,0.0273,147.886,4,0.178
8289,Gilberto Monroig,Un Imposible Amor,0ZLpyLOj2CKUt8AlSkfTK2,19,https://open.spotify.com/track/0ZLpyLOj2CKUt8AlSkfTK2,https://i.scdn.co/image/5f20b17f8b279e96e829a66c301262317f8b440e,2000,0.632,0.482,179800,0.267,9.07e-05,7,0.124,-13.064,0,0.0326,98.035,4,0.486
8290,Gipsy Kings,Viento Del Arena,0benA4PaaexpNWB6ummbWd,17,https://open.spotify.com/track/0benA4PaaexpNWB6ummbWd,https://i.scdn.co/image/5ada998313785be8949bb18e377c2335c2bbe76a,2000-09-05,0.222,0.646,327773,0.783,0.000479,7,0.123,-10.83,0,0.0432,99.792,4,0.756
8291,Mandy Moore,The Way To My Heart,0cY6mvQBUcuoVV3CpMP1j6,24,https://open.spotify.com/track/0cY6mvQBUcuoVV3CpMP1j6,https://i.scdn.co/image/889bcdb729cef51132bc1a958274616be8d37a73,2000-05-08,0.37,0.661,219667,0.876,0.0,3,0.113,-3.282,1,0.0272,94.972,4,0.677
8292,Raphael,Y me enamoré de ella,0d4Ps57R0wHpCsp5g2yodk,32,https://open.spotify.com/track/0d4Ps57R0wHpCsp5g2yodk,https://i.scdn.co/image/e13e8dc82d81f00b8f4d0ebcff349d3e8f99ae7c,2000,0.242,0.246,196720,0.39,0.0,7,0.132,-15.003,0,0.0489,59.109,3,0.358
8293,The Clarks,Snowman,0ntLj6Zggwb7imwdqZDGsO,17,https://open.spotify.com/track/0ntLj6Zggwb7imwdqZDGsO,https://i.scdn.co/image/766fe1544df6698969b13fbe7c22db9618aba51f,2000-06-20,0.000329,0.385,258520,0.895,0.000975,4,0.118,-6.018,0,0.0924,160.946,4,0.537
8294,The Specials,A Message to You Rudy,0suN5miijLAuEasKpHyJtm,28,https://open.spotify.com/track/0suN5miijLAuEasKpHyJtm,https://i.scdn.co/image/3fd8fb97d3d987a46620456040f30e3b43aa4b08,2000-08-21,0.17,0.906,173800,0.453,0.00031,0,0.104,-7.938,1,0.0665,102.981,4,0.969
8295,Snoop Dogg,Game Court - Skit,0z23gFgqYW3kHcrsr4mwwG,22,https://open.spotify.com/track/0z23gFgqYW3kHcrsr4mwwG,https://i.scdn.co/image/0959d922a12e8b7fec9d09324f5b92b1d74204f3,2000,0.12,0.696,130227,0.907,0.0,7,0.548,-4.924,1,0.458,121.037,4,0.754
8296,Titán,Corazon,16UE8ZYzWC2tTA4EmIM58B,39,https://open.spotify.com/track/16UE8ZYzWC2tTA4EmIM58B,https://i.scdn.co/image/090eac5869f2fad1b2774187d1cc631d002664b7,2000-10-10,0.00376,0.8,277800,0.755,0.576,7,0.329,-8.848,1,0.0324,126.555,4,0.923
8297,Shellac,Watch Song,16VNgnWLgpVeUQ7QhosoDi,22,https://open.spotify.com/track/16VNgnWLgpVeUQ7QhosoDi,https://i.scdn.co/image/c92db6850b319082f04605709ce73207eb5503da,2000-08-08,0.0302,0.549,325667,0.779,0.71,6,0.207,-13.229,1,0.0494,113.839,5,0.809
8298,Lorrie Morgan,Go Away,1A0ztUdCDMZjIeeJjXLgDL,18,https://open.spotify.com/track/1A0ztUdCDMZjIeeJjXLgDL,https://i.scdn.co/image/e8e2e1d6a0288273458ab93a7c657c6cacdd99b3,2000-02-22,0.113,0.623,169333,0.709,0.0,2,0.361,-5.824,1,0.0334,107.343,4,0.544
8299,Louis Armstrong,Cold Cold Heart,1BH2rbqoikRKIZxjMPoqs8,24,https://open.spotify.com/track/1BH2rbqoikRKIZxjMPoqs8,https://i.scdn.co/image/f1cd84571205fd49a49bc2309153b95435fbc8e8,2000-01-01,0.88,0.603,190133,0.105,0.0,0,0.101,-14.41,0,0.0824,98.158,4,0.43
8300,Trans-Siberian Orchestra,What Good This Deafness,1D0TVVOZI6avcBhrRtBk5S,18,https://open.spotify.com/track/1D0TVVOZI6avcBhrRtBk5S,https://i.scdn.co/image/37e636d17f5ce51217efa4284370663929bd5cb5,2000-04-11,0.659,0.678,106533,0.647,2.56e-05,0,0.105,-6.601,0,0.0349,111.33,4,0.432
8301,Henry Mancini,Charade - REMASTERED,1F3FctwRSmo4fe4PZbAEcf,23,https://open.spotify.com/track/1F3FctwRSmo4fe4PZbAEcf,https://i.scdn.co/image/5d5e9d7f3779b1aad914053449a552056c987c8e,2000-09-14,0.778,0.293,154691,0.256,2.5e-05,11,0.217,-13.716,0,0.0288,86.159,3,0.078
8302,Babyface,For The Cool In You,1GRH6epdq00mJWAA3swkJq,18,https://open.spotify.com/track/1GRH6epdq00mJWAA3swkJq,https://i.scdn.co/image/c6b39ead746e2082ca82ade266a7a8fdf091fde8,2000-11-14,0.146,0.666,291960,0.821,0.387,6,0.0336,-6.63,0,0.0468,92.076,4,0.643
8303,Rank 1,Airwave - Original Mix,1IDez8ZeH7hxawVSKEUE7f,33,https://open.spotify.com/track/1IDez8ZeH7hxawVSKEUE7f,https://i.scdn.co/image/acd18e9f3365656046b8f587a42db148e846025b,2000-01-01,0.00017,0.778,503560,0.705,0.913,0,0.0448,-10.916,1,0.0552,136.059,4,0.0734
8304,Louis Armstrong,Duke's Place - 1990 Remaster,1LveDDWOHSztJ0FqgdG1my,19,https://open.spotify.com/track/1LveDDWOHSztJ0FqgdG1my,https://i.scdn.co/image/344b800f6437cc1b86dbccea220122575ece87fa,2000-07-06,0.506,0.555,303733,0.312,0.000112,2,0.18,-12.764,0,0.0324,96.651,4,0.596
8305,Johnny Corporate,Sunday Shoutin',1MAUToc4QgydiyYWDjIR4t,40,https://open.spotify.com/track/1MAUToc4QgydiyYWDjIR4t,https://i.scdn.co/image/1001e0d8ba4d9711305559e8ef92522d649a2261,2000,1.53e-05,0.729,515453,0.684,0.927,6,0.0459,-3.496,1,0.0529,124.001,4,0.788
8306,JD,Don't Hate on Me (feat. Da Brat & Krayzie Bone),1SUJUgd0Vln9fWgJshnVao,24,https://open.spotify.com/track/1SUJUgd0Vln9fWgJshnVao,https://i.scdn.co/image/34576c37ef3028fd0fffe9730f80d5de40ca916a,2000-11-14,0.0896,0.811,253440,0.718,1.47e-06,7,0.345,-9.163,1,0.0637,136.043,4,0.768
8307,Marvin Gaye,If I Could Build My Whole World Around You - Stereo Version,1Yb0EVBnEFYCCe55MIbfDd,17,https://open.spotify.com/track/1Yb0EVBnEFYCCe55MIbfDd,https://i.scdn.co/image/f01efec11bddd625a753a1ddadbe7ae0a84f6386,2000-01-01,0.623,0.778,142707,0.673,6.07e-06,5,0.178,-7.731,0,0.049,123.409,4,0.893
8308,kent,Utan dina andetag,1Yc4z9MWH2gtGzLY2RjGqW,55,https://open.spotify.com/track/1Yc4z9MWH2gtGzLY2RjGqW,https://i.scdn.co/image/7869d0a4f363d12aa97048fc572864a5b13fd542,2000-11-29,0.000742,0.26,263160,0.68,0.000462,7,0.173,-5.488,1,0.0307,174.824,4,0.391
8309,Guru's Jazzmatazz,All I Said (feat. Macy Gray),1aChz5EiVPmFTm6YETgrvM,31,https://open.spotify.com/track/1aChz5EiVPmFTm6YETgrvM,https://i.scdn.co/image/9a74ff538f68915448269e264fc3fa82119de20d,2000-01-01,0.111,0.698,247707,0.801,0.017,11,0.0381,-5.533,0,0.0956,179.224,4,0.958
8310,Rodney Carrington,More Of A Man - Live,1aZrxIp2YXNXxe8zJTMbJs,19,https://open.spotify.com/track/1aZrxIp2YXNXxe8zJTMbJs,https://i.scdn.co/image/05da333046d4f6c8d5c719200226e2caf5b3a0e9,2000-01-01,0.867,0.495,147867,0.372,0.0,4,0.857,-12.388,1,0.0356,90.626,4,0.685
8311,Vince Guaraldi,Mambossa,1dTjP6xfrbf4xjSZzuRNg0,19,https://open.spotify.com/track/1dTjP6xfrbf4xjSZzuRNg0,https://i.scdn.co/image/b33a17d233175f2564e434bf6fc0957e001da09d,2000-01-01,0.705,0.527,518707,0.315,0.857,0,0.0797,-17.203,1,0.0576,156.908,4,0.616
8312,The Laurie Berkner Band,123,1e8uDnNIURO2PkWJHCWphy,18,https://open.spotify.com/track/1e8uDnNIURO2PkWJHCWphy,https://i.scdn.co/image/fc3eaec0ea8e51cdebb4666a0eeee452f6a4adcd,2000,0.827,0.805,78293,0.175,0.0372,0,0.11,-14.258,1,0.0689,118.315,4,0.574
8313,Deviates,I Hate (Teen Angst),1exol9szHLhk6vPbm2WGSY,24,https://open.spotify.com/track/1exol9szHLhk6vPbm2WGSY,https://i.scdn.co/image/48ec5e8d2e907ed2cf572ecc80ac683a14645ba8,2000,0.0018,0.317,107933,0.995,0.000122,9,0.0673,-4.545,1,0.246,185.169,4,0.209
8314,The Dramatics,Door To Your Heart,1hlsnMLxUAKfAiCnoeMpaC,17,https://open.spotify.com/track/1hlsnMLxUAKfAiCnoeMpaC,https://i.scdn.co/image/a8624e19c7ef344b3172b9d563faa49dc9e74f6a,2000-01-01,0.452,0.468,346333,0.711,0.0883,1,0.101,-5.586,0,0.0447,77.953,4,0.552
8315,Sarah Brightman,A Whiter Shade Of Pale,1kkSoIiC6XFrmpx3Ly1vNL,22,https://open.spotify.com/track/1kkSoIiC6XFrmpx3Ly1vNL,https://i.scdn.co/image/d79e79ad181a1f430c76d3c75d32e2893c011cb8,2000-01-01,0.0205,0.314,219507,0.54,0.018,5,0.087,-7.525,1,0.0293,147.992,4,0.209
8316,Built To Spill,I Would Hurt A Fly - Live,1mGcMCPt6g9F3zHcG4EjwH,18,https://open.spotify.com/track/1mGcMCPt6g9F3zHcG4EjwH,https://i.scdn.co/image/1b3236d56e9284b56fdf39fb12a0c2c88b911f20,2000-03-07,0.0666,0.315,324133,0.763,0.326,7,0.683,-5.81,1,0.0581,138.607,4,0.499
8317,Mötley Crüe,1st Band On The Moon,1mrDrtpdxD4mRH3gKDlCKf,18,https://open.spotify.com/track/1mrDrtpdxD4mRH3gKDlCKf,https://i.scdn.co/image/ded578da3951a24c1b521b589dd145780c8a0c63,2000,4.77e-05,0.607,265400,0.83,0.182,10,0.364,-6.319,1,0.0304,148.006,4,0.575
8318,Phish,2001,23T9Xfgo1b3FQXNBHRfe0d,17,https://open.spotify.com/track/23T9Xfgo1b3FQXNBHRfe0d,https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,0.766,0.474,852773,0.536,0.795,5,0.698,-12.339,1,0.029,122.344,4,0.397
8319,Jadyn Rylee,Nothing Else Matters,24kDXeWGX5Y72o7WBG4sWr,33,https://open.spotify.com/track/24kDXeWGX5Y72o7WBG4sWr,https://i.scdn.co/image/cc25801f2148b68a54387d5d3d8052631092d8b8,2000,0.0323,0.361,285542,0.488,1.72e-05,11,0.101,-4.812,0,0.0299,143.788,3,0.157
8320,조규만 Cho Kyu Man,다 줄꺼야 I Will Give You Everything (Acoustic Version),26QUZCxA3UXZOgNsi850kF,21,https://open.spotify.com/track/26QUZCxA3UXZOgNsi850kF,https://i.scdn.co/image/02847517675e4d48dc0fcdcbc92112364dcc540f,2000-01-15,0.676,0.429,244133,0.379,0.0,9,0.109,-7.09,1,0.036,129.819,4,0.23
8321,Soundtrack/Cast Album,Bianca,277Tw41XbbtyI6I2uRPoeK,19,https://open.spotify.com/track/277Tw41XbbtyI6I2uRPoeK,https://i.scdn.co/image/bc56dbaf62664cdaaa50aeff24563e1038dee5b9,2000-01-25,0.666,0.443,258827,0.333,0.0,1,0.0702,-11.173,1,0.145,167.561,4,0.695
8322,Evergreen Terrace,Zero,28icpH8HEh7dXA3bHjP16q,19,https://open.spotify.com/track/28icpH8HEh7dXA3bHjP16q,https://i.scdn.co/image/f0680d699bebd50bdde0b2c99612db64b92900a6,2000-02-16,7.28e-05,0.497,172533,0.942,0.0,2,0.12,-4.264,1,0.106,130.024,4,0.352
8323,Los Razos,El Guache,2KYxvUV5XDyuqPtmOZBHdz,19,https://open.spotify.com/track/2KYxvUV5XDyuqPtmOZBHdz,https://i.scdn.co/image/24c7c0ef6760a000cee6d501ed390ea51686d509,2000-09-26,0.209,0.657,186227,0.698,0.0,7,0.184,-8.567,1,0.0988,121.792,4,0.899
8324,Cliff Eidelman,"Star Trek VI: The Undiscovered Country: End Credits - From ""Star Trek VI: The Undiscovered Country""",2MBO7LUewRmvaIRqaRHsEc,24,https://open.spotify.com/track/2MBO7LUewRmvaIRqaRHsEc,https://i.scdn.co/image/b21575bbabd89ed2c1256379a47eb15052acbbd2,2000-01-01,0.557,0.129,465133,0.192,0.91,5,0.295,-19.024,1,0.0334,68.801,4,0.0371
8325,Los Cadetes De Linares,Las 3 Tumbas,2ONvndvkuAhRKDzIHFmQPj,26,https://open.spotify.com/track/2ONvndvkuAhRKDzIHFmQPj,https://i.scdn.co/image/03ffb1d83134f9f464f3e4ceb8508e195ca05bd7,2000-11-27,0.192,0.56,203840,0.253,0.0,10,0.0616,-12.094,1,0.0521,155.711,3,0.83
8326,Carlton Pearson,Come On and Praise the Lord,2PsfcXWqFeoqYdHJdFulhq,18,https://open.spotify.com/track/2PsfcXWqFeoqYdHJdFulhq,https://i.scdn.co/image/dfc8bf49d36e8a0d4ef7080b87eb2c10ea1cfa37,2000-09-26,0.265,0.637,243733,0.921,0.0,0,0.941,-4.696,1,0.0505,110.95,4,0.827
8327,Clifford Brown,The Blues Walk,2R4xw7MQ41MThrHcnkGAwh,20,https://open.spotify.com/track/2R4xw7MQ41MThrHcnkGAwh,https://i.scdn.co/image/06ed9645052f01624dc73c5e1c1d4f5f81271682,2000-01-01,0.503,0.522,407093,0.762,0.404,7,0.0572,-9.852,0,0.0571,132.826,4,0.873
8328,Henry Mancini,A Shot In The Dark,2Rwc21sApuJ6JK1uluwBwh,25,https://open.spotify.com/track/2Rwc21sApuJ6JK1uluwBwh,https://i.scdn.co/image/5d5e9d7f3779b1aad914053449a552056c987c8e,2000-09-14,0.0712,0.476,152560,0.42,0.859,4,0.204,-12.109,0,0.0381,119.316,4,0.442
8329,Uncle Kracker,Steaks 'N Shrimp,2SkWCLmtxMJNDgZz2A5mJG,21,https://open.spotify.com/track/2SkWCLmtxMJNDgZz2A5mJG,https://i.scdn.co/image/9ede9989a7f3ad2dd4825167c345c8ae45e5a13f,2000-06-13,0.0162,0.805,253507,0.802,6.92e-06,10,0.0806,-5.526,0,0.159,94.98,4,0.734
8330,The Seldom Scene,Boots Of Spanish Leather,2XM0JGpsgDUGjrsgIvNj5C,19,https://open.spotify.com/track/2XM0JGpsgDUGjrsgIvNj5C,https://i.scdn.co/image/51e2f16ef06a64350bbaaa2eb066369a96528bb2,2000-01-01,0.672,0.412,291453,0.545,0.00013,9,0.0965,-8.351,1,0.0337,201.127,4,0.694
8331,Mac Davis,Stop And Smell The Roses,2bYTCkWMQ23A74P7SNspsN,19,https://open.spotify.com/track/2bYTCkWMQ23A74P7SNspsN,https://i.scdn.co/image/1c7700b60a570b29ffbdaba0cd8c958352b02bd4,2000,0.13,0.407,175067,0.671,0.574,2,0.34,-8.313,1,0.0345,168.617,4,0.901
8332,Tony Croatto,Nuestra Sangre,2eR1edfCzw8WCIf1wre481,17,https://open.spotify.com/track/2eR1edfCzw8WCIf1wre481,https://i.scdn.co/image/191c98b7755b1c11cc33063e5c7808a9140c86b5,2000,0.335,0.756,137373,0.281,0.0,4,0.0575,-17.632,1,0.0682,102.311,4,0.894
8333,Leo Dan,"Libre, Solterito y Sin Nadie",2gMRSLqcTiDYMSCUSgWl8M,17,https://open.spotify.com/track/2gMRSLqcTiDYMSCUSgWl8M,https://i.scdn.co/image/e0edd39f5cacf898093e37da780d61c94d898be6,2000-01-25,0.118,0.686,146573,0.785,0.0,7,0.191,-5.901,1,0.0857,192.113,4,0.946
8334,Emmylou Harris,Michelangelo,2h5kwJ03eHDibL0rWmQbqx,22,https://open.spotify.com/track/2h5kwJ03eHDibL0rWmQbqx,https://i.scdn.co/image/471027f19b7c9f6eed78b0472506b3e1cfb0c2e6,2000-09-01,0.26,0.395,312307,0.408,0.0687,8,0.106,-8.596,1,0.0288,80.927,4,0.279
8335,Francis Kleynjans,Barcarolle #1,2qeM9PhRcww1V4LvuHZUHI,20,https://open.spotify.com/track/2qeM9PhRcww1V4LvuHZUHI,https://i.scdn.co/image/83bab9ba5ccb57c8f333a5651125f2b52d5c95f4,2000-06-01,0.984,0.322,158093,0.0923,0.926,2,0.106,-20.113,1,0.0466,109.664,1,0.346
8336,Tech N9ne,They're Gonna Laugh at You,2ql6EGfzO0h9yxMUgAnnCV,19,https://open.spotify.com/track/2ql6EGfzO0h9yxMUgAnnCV,https://i.scdn.co/image/e0d55075b63f9e0986d62e32f6bc8e472fde1948,2000,0.00128,0.729,291201,0.58,0.000166,7,0.0965,-9.711,1,0.217,173.973,4,0.344
8337,Erik Satie,3 Gnossiennes: Gnossienne No. 1,2r30fsS0Q06dAw00WZXyGJ,26,https://open.spotify.com/track/2r30fsS0Q06dAw00WZXyGJ,https://i.scdn.co/image/7010e512c9e4fa8a838592e1fb66984947869b4a,2000-01-01,0.996,0.407,220267,0.00972,0.947,5,0.0931,-30.857,0,0.0503,137.283,3,0.0995
8338,Alice DJ,Back in My Life,2rYgbCF8We6SbfeSWgQSv2,30,https://open.spotify.com/track/2rYgbCF8We6SbfeSWgQSv2,https://i.scdn.co/image/79249f5147dde2671fd3ccefa5055f80e5c7e863,2000,0.000223,0.576,212493,0.828,0.822,0,0.35,-8.883,1,0.0327,137.968,4,0.479
8339,Keb' Mo',Loola Loo,2tbXjj2sUH0OEbJ0u91YFF,23,https://open.spotify.com/track/2tbXjj2sUH0OEbJ0u91YFF,https://i.scdn.co/image/8249c0dee692c17ebb150cfc4273246346fb6565,2000,0.856,0.671,252000,0.198,7.63e-05,3,0.116,-14.356,1,0.0577,175.895,4,0.599
8340,Ice Cube,Mental Warfare (Insert),2xVRaWDmFerUMTU1xTuJca,24,https://open.spotify.com/track/2xVRaWDmFerUMTU1xTuJca,https://i.scdn.co/image/a05dc51bdef413192f3f2ce0fcd82d40fb8a2098,2000-03-21,0.0171,0.424,62067,0.806,0.584,6,0.457,-9.15,1,0.168,65.16,3,0.123
8341,Stephen Schwartz,With You - Pippin/1972 Original Broadway Cast Recording,32QswopkKjN2W25U34jRJd,18,https://open.spotify.com/track/32QswopkKjN2W25U34jRJd,https://i.scdn.co/image/5dcc2be5e93933d432a295dff257694e4e15015d,2000-01-01,0.967,0.28,162267,0.24,0.696,5,0.123,-13.347,0,0.0369,143.661,4,0.368
8342,Ingelin Garnes Reigstad,Ingen Er Så Trygg I Fare,34D0izG0RIk2oOfmHVEEbN,25,https://open.spotify.com/track/34D0izG0RIk2oOfmHVEEbN,https://i.scdn.co/image/908c4ad32a51e3daa7c7c1593613c76a6e63b227,2000-06-17,0.945,0.369,154733,0.203,2.11e-05,2,0.106,-10.247,1,0.0367,88.839,4,0.16
8343,Eagles,Funky New Year - Live Millennium Concert Version; 2013 Remaster,35tZtQ48jiJdqcBsHUsmv3,22,https://open.spotify.com/track/35tZtQ48jiJdqcBsHUsmv3,https://i.scdn.co/image/2064a9731469cc9e63e80f658308985c24986f08,2000,0.128,0.713,225747,0.81,7.05e-05,11,0.906,-7.564,0,0.0564,92.022,4,0.632
8344,Yamil,Cachetada,39gFhKfLc8Gc21EdtKj0Hm,17,https://open.spotify.com/track/39gFhKfLc8Gc21EdtKj0Hm,https://i.scdn.co/image/8b0696e0902ed1f9a266d22d46df43058357d176,2000,0.347,0.731,185813,0.796,0.0,3,0.286,-4.162,1,0.0311,124.339,4,0.784
8345,Greg Brown,Rexroth's Daughter,3Iu2I3EoNmDRrUNrGYJLHX,19,https://open.spotify.com/track/3Iu2I3EoNmDRrUNrGYJLHX,https://i.scdn.co/image/cd230c45437caf9b5bf8a55d0fdd310526ffa7a9,2000-08-08,0.768,0.396,298453,0.402,0.668,7,0.112,-13.614,1,0.0566,183.017,4,0.505
8346,Dzihan & Kamien,Ocean Air,3LnIAwENs3PjROi7OVo1Iz,27,https://open.spotify.com/track/3LnIAwENs3PjROi7OVo1Iz,https://i.scdn.co/image/f9eefd573840510841cb9c53dcf28c90681a6a81,2000-05-08,0.00364,0.61,321133,0.696,0.834,6,0.0801,-6.235,0,0.0268,95.976,4,0.0647
8347,Aqua,Aquarius,3PKB50ZLWszhZdomv1LhjT,22,https://open.spotify.com/track/3PKB50ZLWszhZdomv1LhjT,https://i.scdn.co/image/4fb10a41940afb8650a126d38529e6e3331a2e90,2000-01-01,0.853,0.401,261613,0.308,6.87e-05,5,0.108,-9.051,1,0.0317,129.834,4,0.278
8348,Randy Travis,Shallow Water,3PrdmO4DmkbQe59z8HvI8X,20,https://open.spotify.com/track/3PrdmO4DmkbQe59z8HvI8X,https://i.scdn.co/image/658ec8bb6d42f3e981990ab513720ede76cf8c2e,2000-10-31,0.0637,0.694,223600,0.363,0.00012,9,0.117,-11.598,1,0.0432,170.363,4,0.639
8349,Stichting Opwekking,Samen in de Naam Van Jezus (167),3UQeLOaLfoy4ear3UUXgV2,25,https://open.spotify.com/track/3UQeLOaLfoy4ear3UUXgV2,https://i.scdn.co/image/88ca76a12042e6fe178c8452df8f22f89897066e,2000,0.546,0.223,177733,0.266,0.0,7,0.0838,-14.499,1,0.0284,189.715,4,0.304
8350,The Hollies,Long Cool Woman (In A Black Dress),3VlLsppOL9GVXdPa7AdWUf,30,https://open.spotify.com/track/3VlLsppOL9GVXdPa7AdWUf,https://i.scdn.co/image/45e3d986717fa4746db7a80bdf677cf2f76ee174,2000-01-01,0.35,0.731,195760,0.946,0.000286,4,0.335,-4.009,1,0.085,138.764,4,0.681
8351,Ludacris,Phat Rabbit,3aDTRYqX5T9yHVu6JpqrAX,17,https://open.spotify.com/track/3aDTRYqX5T9yHVu6JpqrAX,https://i.scdn.co/image/edf7ab302e5be1a26a0961f3b8d8301e81d12a3e,2000-01-01,0.21,0.814,298000,0.791,0.0,9,0.264,-6.807,1,0.204,143.068,4,0.709
8352,Lilly Goodman,Encontrarte,3bFsKoJwmFjJMGTzMjbRQo,24,https://open.spotify.com/track/3bFsKoJwmFjJMGTzMjbRQo,https://i.scdn.co/image/58cd9acb36eb5e89320e7511939e5f7d25a152f9,2000,0.41,0.43,221910,0.831,0.0,7,0.141,-4.873,1,0.127,80.697,4,0.408
8353,Conjunto Primavera,Mexico Ra Ra Ra,3bGUHJjVl1SjA1SLb709KL,21,https://open.spotify.com/track/3bGUHJjVl1SjA1SLb709KL,https://i.scdn.co/image/f8a2708c564e3e423117b15da5de2a5601aed8bb,2000-01-01,0.0551,0.763,242333,0.704,3.15e-06,8,0.139,-6.437,1,0.0443,127.948,4,0.92
8354,Lil' Kim,Off The Wall (feat. Lil' Cease),3bvWcHdthfBjwXjVh20wNt,22,https://open.spotify.com/track/3bvWcHdthfBjwXjVh20wNt,https://i.scdn.co/image/fd34b308e5d4c1befa7cc816704307c4d136d7aa,2000-06-16,0.144,0.921,245067,0.907,0.0,9,0.113,-2.656,1,0.296,105.029,4,0.465
8355,Wyclef Jean,Runaway,3lUa5t3KuU0ta7eI9PuNFH,17,https://open.spotify.com/track/3lUa5t3KuU0ta7eI9PuNFH,https://i.scdn.co/image/939a273c0d0e480104b75ea8f332bbbe2f557b25,2000-08-14,0.0988,0.787,296400,0.542,0.000523,5,0.154,-8.967,0,0.0667,97.888,4,0.663
