artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Air,"Ce matin-là - From ""L'uomo in più""",0pEmzblUxXvzIYnJpu8gWW,39,https://open.spotify.com/track/0pEmzblUxXvzIYnJpu8gWW,https://i.scdn.co/image/4591bdd5598bbcce53cfb9afd2acec3702a22f7b,1998-01-14,0.726,0.128,219040,0.445,0.503,8,0.0888,-11.99,1,0.0368,65.514,5,0.165
The Ink Spots,If I Didn't Care,4IY76C5dZWMvQ542It1Ykl,40,https://open.spotify.com/track/4IY76C5dZWMvQ542It1Ykl,https://i.scdn.co/image/f5a11beefd7a843e9f3cac3028274f7f78ee322c,1998-01-01,0.993,0.359,181973,0.124,0.0113,6,0.141,-16.539,0,0.0393,88.934,4,0.189
Fat Joe,Triplets (feat. Big Punisher & Prospect),5Q9nDWlFJzZKFnpl30dsns,45,https://open.spotify.com/track/5Q9nDWlFJzZKFnpl30dsns,https://i.scdn.co/image/02bf54dde1fa9010bc03a2f644f21ae88943130d,1998,0.127,0.664,228840,0.84,0.0,9,0.117,-4.864,1,0.329,92.889,4,0.487
DMX,Top Shotter,15fphOUhL5KyT8pWbP2zxA,41,https://open.spotify.com/track/15fphOUhL5KyT8pWbP2zxA,https://i.scdn.co/image/64cbacaab1d75a122cbd79c2353d3fb899b975a9,1998-11-03,0.0434,0.751,202867,0.519,0.0,4,0.0815,-7.298,0,0.323,98.997,4,0.435
José Alfredo Jimenez,No Me Amenaces,62JGNExiH5oylDfa7WtJWU,40,https://open.spotify.com/track/62JGNExiH5oylDfa7WtJWU,https://i.scdn.co/image/f8f1d4efda23a282be399155fdbcf68b627c7b3b,1998-09-29,0.438,0.493,140187,0.239,3.85e-06,5,0.322,-13.212,1,0.0464,135.319,5,0.658
Grupo Libra,Quieres Ser Mi Novia,20HmoEqC32rJLPco224qS6,40,https://open.spotify.com/track/20HmoEqC32rJLPco224qS6,https://i.scdn.co/image/4066cc380a30a74a30394aba24bd6da77c10d96b,1998-03-16,0.61,0.598,196302,0.671,1.13e-05,5,0.352,-4.408,1,0.0261,136.548,4,0.823
Toño Rosario,Enamorado Solo,5i3BqMtsZkkXGjETBz3J5c,42,https://open.spotify.com/track/5i3BqMtsZkkXGjETBz3J5c,https://i.scdn.co/image/1f4c859c091d710bd4469d1519daac6dd2475cf5,1998-08-18,0.362,0.833,255773,0.607,0.000718,4,0.135,-7.219,1,0.0403,132.651,4,0.727
Red Garland,(I'm Afraid) The Masquerade Is Over,4h1H5wX4EfHIpKOLxcC2pm,40,https://open.spotify.com/track/4h1H5wX4EfHIpKOLxcC2pm,https://i.scdn.co/image/77eb7c17cafe5502f4d1372e41cba5f43088d798,1998-01-01,0.929,0.485,522933,0.0849,0.873,1,0.128,-20.064,1,0.0407,54.064,4,0.134
Phish,Roses Are Free,0njoGyz7YLEOqgwYP9QOwn,39,https://open.spotify.com/track/0njoGyz7YLEOqgwYP9QOwn,https://i.scdn.co/image/1a7f52a4a73cc6954b518b52f158138bd6ff387a,1998,0.729,0.455,333307,0.762,0.00123,3,0.502,-5.569,1,0.0275,99.426,4,0.862
DMX,How's It Goin' Down,343xt5q01Q73Yw6uL0jGVD,39,https://open.spotify.com/track/343xt5q01Q73Yw6uL0jGVD,https://i.scdn.co/image/04e750252607d0de515642318762268267d00ebf,1998-01-01,0.465,0.912,282907,0.609,0.000544,6,0.163,-10.341,1,0.454,90.469,4,0.789
Rob Zombie,Spookshow Baby,1NJbYkBhZhcsAVvabqgo08,42,https://open.spotify.com/track/1NJbYkBhZhcsAVvabqgo08,https://i.scdn.co/image/c20546694eb9ae09417f79cc0ccadb74d4442771,1998-01-01,0.0117,0.556,218133,0.995,0.0221,4,0.0807,-3.414,1,0.0703,125.026,4,0.14
Manic Street Preachers,If You Tolerate This Your Children Will Be Next,2r7y4HANK7b9KVZfz0g4Uq,39,https://open.spotify.com/track/2r7y4HANK7b9KVZfz0g4Uq,https://i.scdn.co/image/2b3cd6a84bda6d77f60aa920ac3c10c173113504,1998-09-14,0.000213,0.219,290973,0.8,0.0179,0,0.0863,-6.143,1,0.0402,96.145,4,0.261
Dru Hill,You Are Everything,79IjeSGwqOoKrbD1O6KKcu,41,https://open.spotify.com/track/79IjeSGwqOoKrbD1O6KKcu,https://i.scdn.co/image/6bb368bc480ad3251203a515133c7f988dbdbf5f,1998-01-01,0.125,0.601,275267,0.399,0.0,9,0.131,-6.712,1,0.106,62.167,4,0.548
Missy Elliott,All N My Grill (feat. Big Boi of Outkast & Nicole),4vO3U8AKIjwBEBCTbEFbD9,47,https://open.spotify.com/track/4vO3U8AKIjwBEBCTbEFbD9,https://i.scdn.co/image/e8181d49f5f78e12041c2e586e252ad128107d92,1998-03-31,0.221,0.715,284467,0.621,0.0,1,0.298,-8.107,1,0.0875,84.873,4,0.753
Philip Glass,Dreaming of Fiji,5lRT2FSv3uu05qbvOkTEFf,42,https://open.spotify.com/track/5lRT2FSv3uu05qbvOkTEFf,https://i.scdn.co/image/a4ef68b077132cdc6153c86827923edea8d7eed9,1998,0.975,0.162,114827,0.0395,0.979,7,0.105,-29.746,0,0.0427,109.043,4,0.0378
T-Dre,Float On,1AJsJucATV5z1GLGg3bE6Q,39,https://open.spotify.com/track/1AJsJucATV5z1GLGg3bE6Q,https://i.scdn.co/image/99065cdba5e9882817904a2674943203f22225b0,1998,0.439,0.814,322691,0.653,0.0,7,0.336,-12.076,1,0.136,96.023,4,0.879
Juvenile,Juvenile On Fire,0rNEqhPY3PeLQEe4yICPUk,39,https://open.spotify.com/track/0rNEqhPY3PeLQEe4yICPUk,https://i.scdn.co/image/389a03ceb5d364dafc76bab2ea440977520eadba,1998-01-01,0.029,0.817,297200,0.69,0.0,4,0.091,-6.881,0,0.159,90.812,4,0.577
Duran Duran,The Reflex,0OsWMTxDjtpmJjX43113oq,49,https://open.spotify.com/track/0OsWMTxDjtpmJjX43113oq,https://i.scdn.co/image/6ef8c1272b01c17767a1506db10419b58e5035f2,1998-11-09,0.123,0.556,266933,0.9,0.0,0,0.571,-6.11,1,0.097,126.686,4,0.804
Vicente Fernández,Me Voy a Quitar de en Medio,2kgUPa3UUnHIUfySDkg2bm,49,https://open.spotify.com/track/2kgUPa3UUnHIUfySDkg2bm,https://i.scdn.co/image/e69bf8497922c275f54dbc7f79b44ab4669889b4,1998-05-26,0.614,0.579,166440,0.297,2.42e-05,2,0.389,-10.616,0,0.0482,136.298,3,0.475
The Ink Spots,Maybe,2LkAKhazDsxR5teHHBl97z,39,https://open.spotify.com/track/2LkAKhazDsxR5teHHBl97z,https://i.scdn.co/image/f5a11beefd7a843e9f3cac3028274f7f78ee322c,1998-01-01,0.991,0.422,182733,0.103,0.574,5,0.105,-17.964,1,0.0293,92.487,4,0.22
Steps,"5, 6, 7, 8",0IMOKJyVkk1qgLEkAWOaxo,57,https://open.spotify.com/track/0IMOKJyVkk1qgLEkAWOaxo,https://i.scdn.co/image/e36ce85122d0e093cb32f64658d38afb414e2f1f,1998,0.0171,0.711,203480,0.997,0.608,2,0.289,-5.281,1,0.0386,140.044,4,0.948
The Temptations,Stay,2Z9rTy6BtHxwaypuWwsrL5,40,https://open.spotify.com/track/2Z9rTy6BtHxwaypuWwsrL5,https://i.scdn.co/image/4a26e0aa7b04c00dad241462a4cc4963dc9d1fa3,1998-01-01,0.0236,0.704,286533,0.699,0.0,11,0.344,-6.919,1,0.0657,92.754,4,0.62
Juvenile,Gone Ride With Me,1neW5xfV6U4tz5zkeq0Uxy,39,https://open.spotify.com/track/1neW5xfV6U4tz5zkeq0Uxy,https://i.scdn.co/image/389a03ceb5d364dafc76bab2ea440977520eadba,1998-01-01,0.0723,0.716,263000,0.78,0.0,7,0.0953,-8.24,1,0.0506,163.659,4,0.934
Los Dandys,Tres Regalos,0Wui9qdWQt5zhH0ZYXmrVq,53,https://open.spotify.com/track/0Wui9qdWQt5zhH0ZYXmrVq,https://i.scdn.co/image/272a53048b32e2bb5ecb4be607a80cab574e28ce,1998,0.751,0.588,175253,0.508,1.16e-06,5,0.131,-7.785,0,0.0395,98.451,4,0.66
Trevor Rabin,Launch,12STlPvcWtxRXhV5XaHhVh,50,https://open.spotify.com/track/12STlPvcWtxRXhV5XaHhVh,https://i.scdn.co/image/796230008583dc6e02604e850e0d983a31ed33a4,1998-11-10,0.12,0.0914,471867,0.428,0.905,0,0.0712,-11.269,1,0.0497,68.564,4,0.0567
Korn,Justin,28OSNixK6pehk9qavIeUUz,44,https://open.spotify.com/track/28OSNixK6pehk9qavIeUUz,https://i.scdn.co/image/3c25d617cb43f2f42acfe6b183902111168fdc23,1998,0.0012,0.451,257547,0.925,0.799,4,0.16,-6.348,1,0.0606,90.042,4,0.418
Elliott Smith,Sweet Adeline,5KmMMmc1pXL5lL4HlR9Srz,43,https://open.spotify.com/track/5KmMMmc1pXL5lL4HlR9Srz,https://i.scdn.co/image/abb755299ca2528ba489db998d7504e8fee8eb81,1998-01-01,0.651,0.551,195893,0.271,0.45,7,0.0915,-11.694,0,0.0268,144.129,4,0.285
George Michael,Somebody to Love,1kn8Jj0i9IwyO3yDgDyUSR,54,https://open.spotify.com/track/1kn8Jj0i9IwyO3yDgDyUSR,https://i.scdn.co/image/95b45588e27b6a48804ffe83be43ebe7634d2f4c,1998-11-09,0.0518,0.333,318867,0.863,0.0,7,0.972,-6.918,1,0.0515,110.162,1,0.384
Xscape,The Arms of the One Who Loves You,6Zyk31Yyk7AUU1TTJn7plb,38,https://open.spotify.com/track/6Zyk31Yyk7AUU1TTJn7plb,https://i.scdn.co/image/ca367bf4bd815fa5f18f7a6e5897fab633dd2ba9,1998,0.311,0.657,260427,0.456,0.0,0,0.0922,-8.917,1,0.0345,115.4,4,0.182
OutKast,"Hold On, Be Strong",7g8S0N45Tkp7yE1WEWRwyu,42,https://open.spotify.com/track/7g8S0N45Tkp7yE1WEWRwyu,https://i.scdn.co/image/f014ac0600bf1b1f5e5dada2d1a60e0ab19db69e,1998-09-29,0.464,0.384,72587,0.292,0.622,11,0.0873,-16.709,0,0.0315,140.798,4,0.161
Count Basie,The Queen Bee,3a2gyoKxkJscA2ynvLKBWK,43,https://open.spotify.com/track/3a2gyoKxkJscA2ynvLKBWK,https://i.scdn.co/image/6cb2fc4e37c0e786e2d7454bcd8aa13d1102768d,1998-01-01,0.773,0.634,253933,0.403,0.711,5,0.412,-9.822,1,0.0289,112.367,4,0.614
A Tribe Called Quest,One Two Sh*t,0dlqL10KW7c3jLAJDA2Rbo,43,https://open.spotify.com/track/0dlqL10KW7c3jLAJDA2Rbo,https://i.scdn.co/image/f21ac4f28cca4b436a5336e5dfc417e1eabd6eeb,1998-09-29,0.00336,0.914,271733,0.409,0.0233,6,0.118,-10.385,0,0.352,93.007,4,0.647
Clutch,The Elephant Riders,4iexEVpLzRSsE7jBH5ntc2,42,https://open.spotify.com/track/4iexEVpLzRSsE7jBH5ntc2,https://i.scdn.co/image/fae5738efc11387dde931f6909d9234e8d54db7a,1998,0.0919,0.495,230320,0.816,6.97e-05,9,0.472,-6.51,1,0.037,91.037,4,0.772
Banda Maguey,Eva María - Live Version,5Wr56UtHFXgduijMwBLJuv,45,https://open.spotify.com/track/5Wr56UtHFXgduijMwBLJuv,https://i.scdn.co/image/4e83592eadcd128765b11af7429c888e35377e41,1998-10-27,0.156,0.538,165213,0.899,0.0,7,0.428,-6.571,1,0.242,155.465,4,0.848
Bryan Adams,When You're Gone,0mto4XYo8GISKnDxlLdK2a,47,https://open.spotify.com/track/0mto4XYo8GISKnDxlLdK2a,https://i.scdn.co/image/f0893c52ba2849433b3ad0dbf7519deafd5220f2,1998-01-01,0.000575,0.547,204907,0.921,1.49e-05,0,0.106,-6.344,1,0.0332,125.521,4,0.656
Alan Jackson,Right On the Money,0wRx3vTTQAvvZcfIoOix3n,40,https://open.spotify.com/track/0wRx3vTTQAvvZcfIoOix3n,https://i.scdn.co/image/58bf6d35515a42a0b07c5d7cdae44bd780a6dfbc,1998-08-31,0.423,0.762,229827,0.415,0.0,3,0.316,-11.262,1,0.0302,113.975,4,0.567
Iced Earth,Watching Over Me - Remixed & Remastered,07thLbY0eGli2xWWIPdrN2,53,https://open.spotify.com/track/07thLbY0eGli2xWWIPdrN2,https://i.scdn.co/image/c593491721bfba2b3d99b264c888497a3cd64dbb,1998,0.00134,0.508,268907,0.852,0.0,6,0.363,-7.842,1,0.0718,129.174,4,0.184
Garbage,Push It,5qJKdOOkMzpM0s4JaTclRw,38,https://open.spotify.com/track/5qJKdOOkMzpM0s4JaTclRw,https://i.scdn.co/image/f9af9c8e7999168f2b1616fdfd0d6748dae5a6c9,1998,0.000136,0.551,242567,0.876,0.056,7,0.0591,-6.73,1,0.0316,123.814,4,0.772
Alessi Brothers,Seabird,7qw4F9ebIh2z1dSBpJMfdt,47,https://open.spotify.com/track/7qw4F9ebIh2z1dSBpJMfdt,https://i.scdn.co/image/347ab69967cb8e80309f3a411a94a95835f6b568,1998-01-01,0.136,0.733,186320,0.384,7.97e-05,0,0.0979,-13.177,0,0.0306,126.023,4,0.609
Hank Williams,"Hey, Good Lookin'",7AV6VFdNlTRUM5SlZJcZUt,40,https://open.spotify.com/track/7AV6VFdNlTRUM5SlZJcZUt,https://i.scdn.co/image/1470f96884b0140c82d6476b40743ed540a9f53c,1998-01-01,0.8,0.793,174293,0.367,0.0,7,0.0694,-9.823,1,0.0377,141.241,4,0.899
Destiny's Child,"No, No, No, Pt. 1",2pdzseh7ELZCKlXXXX4anK,42,https://open.spotify.com/track/2pdzseh7ELZCKlXXXX4anK,https://i.scdn.co/image/fa1fc2ef5d3b2a288458a9b573df3d2bf21c87cf,1998-02-17,0.19,0.694,247040,0.368,0.0,8,0.14,-7.264,1,0.0655,60.117,4,0.465
Natalie Merchant,Ophelia,54JfZxCEjNCwqicxTYsps1,46,https://open.spotify.com/track/54JfZxCEjNCwqicxTYsps1,https://i.scdn.co/image/83037db03c72b48f993b8bfcb5bc97d11025642e,1998,0.498,0.479,310467,0.0694,0.0806,1,0.136,-18.899,0,0.0363,113.606,4,0.0329
The Vandals,Euro-Barge,5mA9emcAvirVisUHkrE5PU,43,https://open.spotify.com/track/5mA9emcAvirVisUHkrE5PU,https://i.scdn.co/image/828072321c5d7e2bb2a66aede329a31dcc4cb941,1998-01-01,0.00606,0.489,113960,0.985,0.0,11,0.047,-4.653,0,0.149,163.891,4,0.634
Billy Ray Cyrus,Busy Man,55bwRyNowFFB5Kp0Ojkvhx,39,https://open.spotify.com/track/55bwRyNowFFB5Kp0Ojkvhx,https://i.scdn.co/image/065ac01022731f81d3d2a83e9947b6d66ca970a2,1998-01-01,0.112,0.586,197267,0.565,0.0,7,0.234,-9.867,1,0.0409,163.819,4,0.511
Diddy,Bad Boy's Been Around the World (feat. The Notorious B.I.G. & Busta Rhymes) - Remix,7kzkzynpgVfFkjUuJTSYmX,43,https://open.spotify.com/track/7kzkzynpgVfFkjUuJTSYmX,https://i.scdn.co/image/6030edcdf51c369f1f1404936264c115a71739da,1998,0.391,0.782,328800,0.656,0.0,2,0.156,-7.261,1,0.252,96.874,4,0.766
Metallica,Sabbra Cadabra,08uoEjd9YjT1KDTKuTkfQq,39,https://open.spotify.com/track/08uoEjd9YjT1KDTKuTkfQq,https://i.scdn.co/image/4b8e43507fb0b298d8014558937862f18c79a104,1998-11-24,0.000222,0.338,380240,0.951,6.89e-06,9,0.107,-3.277,0,0.0621,141.016,4,0.344
Massive Attack,Man Next Door,2Tz5THgkMOQeaW6DlqAlIa,52,https://open.spotify.com/track/2Tz5THgkMOQeaW6DlqAlIa,https://i.scdn.co/image/fea588a046b0f48120af06217d95eb0fa08ce8bf,1998-01-01,0.0371,0.727,356267,0.666,0.128,8,0.157,-9.777,1,0.0334,129.995,4,0.564
Los Pericos,Pupilas Lejanas,4k3K6Ke6KfAWb7zyQWrTEA,60,https://open.spotify.com/track/4k3K6Ke6KfAWb7zyQWrTEA,https://i.scdn.co/image/33e6704255871c59c1f5ef35612112a6d5f6d2f1,1998-01-01,0.135,0.694,235200,0.531,0.0,3,0.121,-8.43,1,0.0327,75.003,3,0.949
Gipsy Kings,Un Amor,59oAZ05jBSXMP7cSdzUC0z,38,https://open.spotify.com/track/59oAZ05jBSXMP7cSdzUC0z,https://i.scdn.co/image/9af1e73972380e0808abf1632be55af3fd3dabea,1998-08-04,0.812,0.515,218067,0.613,0.000608,6,0.132,-10.138,0,0.0381,91.781,4,0.588
Willie Hutch,I Choose You,6GEq2FrZksbrO3otMV9ZDh,39,https://open.spotify.com/track/6GEq2FrZksbrO3otMV9ZDh,https://i.scdn.co/image/3659b73922a0bb5f8bede1ede95bc9a55d3bb2ad,1998-01-01,0.0686,0.388,220467,0.598,0.0,4,0.657,-9.485,0,0.0296,154.78,4,0.629
Raulin Rosendo,Lady Laura,2kzquEERgcPf5uO55ARVRR,48,https://open.spotify.com/track/2kzquEERgcPf5uO55ARVRR,https://i.scdn.co/image/49b162d445f39165b80ae19b62b4019dff20d64a,1998,0.565,0.816,300107,0.73,5.33e-06,9,0.0554,-6.392,0,0.0426,93.511,4,0.861
Air,Talisman,5fddI3jipxueajScJYReMT,38,https://open.spotify.com/track/5fddI3jipxueajScJYReMT,https://i.scdn.co/image/4591bdd5598bbcce53cfb9afd2acec3702a22f7b,1998-01-14,0.0703,0.565,256707,0.547,0.861,11,0.114,-11.107,0,0.0302,132.937,4,0.298
Gustavo Santaolalla,Coyita,016vA5iOfrn9LdFWpoIYr3,46,https://open.spotify.com/track/016vA5iOfrn9LdFWpoIYr3,https://i.scdn.co/image/f6b5a7e288ac586e5050860c2bed86f236277dc4,1998,0.792,0.723,199107,0.33,0.904,2,0.0657,-10.445,0,0.0646,91.88,3,0.381
Busta Rhymes,This Means War!! (feat. Ozzy Osbourne),2wIujxyI75Z6HQuq0NmJiR,45,https://open.spotify.com/track/2wIujxyI75Z6HQuq0NmJiR,https://i.scdn.co/image/f18099528b421e53d812b62105671842f393a7ef,1998,0.00362,0.633,275973,0.87,0.0,7,0.342,-2.929,1,0.0839,80.339,4,0.329
Banda El Recodo,La Cheyene del Año,1Befsq8QTEAJNKnxKlPPUM,44,https://open.spotify.com/track/1Befsq8QTEAJNKnxKlPPUM,https://i.scdn.co/image/8ef8ca45a4f9bd842cfeb984a9478f47e9d9b459,1998-05-20,0.521,0.621,183000,0.484,0.0,8,0.102,-6.896,1,0.0325,107.149,1,0.975
Juan Gabriel,Ahora Con la Banda... Te Voy a Olvidar / Ya para Qué / La Farsante,4tZ4seoyOqBvjlGlrJenF3,48,https://open.spotify.com/track/4tZ4seoyOqBvjlGlrJenF3,https://i.scdn.co/image/6c6b0fead93ad59105c5066d3b3308bfeacbe7e1,1998-12-11,0.763,0.605,302907,0.258,3.21e-06,0,0.0732,-8.235,1,0.374,202.066,3,0.95
Metallica,Breadfan,5s2iMB6rN20tCQMmtuzuNa,39,https://open.spotify.com/track/5s2iMB6rN20tCQMmtuzuNa,https://i.scdn.co/image/4b8e43507fb0b298d8014558937862f18c79a104,1998-11-24,0.000338,0.38,341267,0.926,0.136,9,0.638,-7.49,1,0.0715,123.285,4,0.148
Stevie B,In My Eyes,6GjAlBVV4rwOMvtARgPmaN,38,https://open.spotify.com/track/6GjAlBVV4rwOMvtARgPmaN,https://i.scdn.co/image/af91851f167b8b6c5a90ed09a85a6a4b8a56c503,1998,0.0165,0.756,316373,0.539,0.0,6,0.0453,-12.6,1,0.0626,122.68,4,0.922
Duster,Heading for the Door,7fR7pgBcRGjTYCOJzjnYEc,41,https://open.spotify.com/track/7fR7pgBcRGjTYCOJzjnYEc,https://i.scdn.co/image/0d2e207ab25a5e2c33200bd32a65524a0d70d3b6,1998-02-24,0.162,0.496,188173,0.505,0.832,2,0.104,-9.569,1,0.0477,127.351,4,0.196
Village People,Y.M.C.A. - Single Version,0qfPKcKhj0JMqMFZGzeBVl,39,https://open.spotify.com/track/0qfPKcKhj0JMqMFZGzeBVl,https://i.scdn.co/image/698c68161c77a3aaf62edf99df66cf637aa20489,1998-01-01,0.0796,0.746,228067,0.792,0.0,6,0.322,-11.161,1,0.0621,126.536,4,0.779
OutKast,Mamacita,32PWtlzKyvr3HcvJp1JFF5,41,https://open.spotify.com/track/32PWtlzKyvr3HcvJp1JFF5,https://i.scdn.co/image/f014ac0600bf1b1f5e5dada2d1a60e0ab19db69e,1998-09-29,0.0478,0.494,352507,0.716,0.0,1,0.353,-6.479,1,0.364,168.894,4,0.468
Alicia Myers,I Want To Thank You,6ODAghAlMTyu9fWa2CNKmf,38,https://open.spotify.com/track/6ODAghAlMTyu9fWa2CNKmf,https://i.scdn.co/image/9fef6a92f80a0f05e77f24612026f3dfbeda20ae,1998-01-01,0.0311,0.782,229627,0.433,0.00244,11,0.111,-12.571,0,0.0615,111.705,4,0.757
Agnostic Front,Gotta Go,4cMbAP64BETo4dBW8GUwYD,49,https://open.spotify.com/track/4cMbAP64BETo4dBW8GUwYD,https://i.scdn.co/image/be765cd91abe26c548ccab1c237ffa1a6d86d508,1998-07-14,0.00117,0.218,214667,0.947,0.0,0,0.127,-5.188,1,0.135,196.76,4,0.234
Mecano,Hijo de la Luna,1HnAG3hNXZzxvzVyw1U8Yy,61,https://open.spotify.com/track/1HnAG3hNXZzxvzVyw1U8Yy,https://i.scdn.co/image/7d0ba18014052d4c6a8cd036542fdef5c29df32f,1998-03-30,0.677,0.449,265733,0.535,8.25e-06,1,0.0622,-7.209,0,0.0338,179.113,3,0.607
Myriam Hernandez,La Fuerza Del Amor,1Je8yiBHeNpsGfAaVcluhI,52,https://open.spotify.com/track/1Je8yiBHeNpsGfAaVcluhI,https://i.scdn.co/image/4309c69f4f0f771bd098f2449c060afe6c1a3917,1998-04-21,0.609,0.542,300973,0.637,0.0,4,0.174,-7.037,1,0.0322,137.989,4,0.412
Will Smith,Gettin' Jiggy Wit It,1N86b0uBxoSoSGJvaBhlDo,38,https://open.spotify.com/track/1N86b0uBxoSoSGJvaBhlDo,https://i.scdn.co/image/2acdba83ae81727aac15c8fb39581188597f6333,1998,0.0223,0.866,228493,0.905,0.0,6,0.223,-3.759,1,0.144,107.874,4,0.845
Garbage,Special,6tVwh4cFeN8wbW1rTYu1sd,38,https://open.spotify.com/track/6tVwh4cFeN8wbW1rTYu1sd,https://i.scdn.co/image/f9af9c8e7999168f2b1616fdfd0d6748dae5a6c9,1998,5.39e-05,0.463,223614,0.907,0.0234,5,0.203,-6.345,0,0.0396,131.858,4,0.49
Elliott Smith,Independence Day,3pM7gfel0ho7yVJw4KK5Eq,42,https://open.spotify.com/track/3pM7gfel0ho7yVJw4KK5Eq,https://i.scdn.co/image/abb755299ca2528ba489db998d7504e8fee8eb81,1998-01-01,0.449,0.567,184907,0.509,0.0684,0,0.123,-10.846,1,0.031,86.86,4,0.458
Metallica,Astronomy,6FCSwETzhnykKYJLIMTewZ,39,https://open.spotify.com/track/6FCSwETzhnykKYJLIMTewZ,https://i.scdn.co/image/4b8e43507fb0b298d8014558937862f18c79a104,1998-11-24,0.000157,0.331,397533,0.782,0.0106,3,0.146,-5.624,0,0.0413,85.741,4,0.157
Lord Tariq,Déjà Vu (Uptown Baby),33i1NxhGadaXhPgJaiD6ad,39,https://open.spotify.com/track/33i1NxhGadaXhPgJaiD6ad,https://i.scdn.co/image/0b17ba43acb00ba75e1d59a0ad8a3d51f3f3a6b7,1998-06-02,0.136,0.804,283227,0.61,0.0,1,0.366,-8.433,1,0.428,96.904,4,0.597
Kirk Whalum,All I Do,1MbJ9k6fiq7zFJnZSaxjER,41,https://open.spotify.com/track/1MbJ9k6fiq7zFJnZSaxjER,https://i.scdn.co/image/1098b23b7b147693bc4f6664d2093e457575d126,1998-10-16,0.0465,0.834,302733,0.492,0.0103,11,0.0551,-9.59,1,0.0388,109.652,4,0.695
Mercury Rev,Holes - Remastered,55mEIzlNXYiUXoYgx9S4PI,50,https://open.spotify.com/track/55mEIzlNXYiUXoYgx9S4PI,https://i.scdn.co/image/da2c97d6ef45833bb59fcccc902e500636ddf905,1998,0.653,0.26,356853,0.462,0.00025,2,0.107,-7.611,1,0.0289,141.991,4,0.0396
Shakira,Dónde Están los Ladrones,2nSd3kBslXIbBAdrmqvKM6,53,https://open.spotify.com/track/2nSd3kBslXIbBAdrmqvKM6,https://i.scdn.co/image/c1c19e804928746d417d38b9536fe6496d9cf790,1998-09-29,0.0166,0.629,193067,0.773,1.5e-05,9,0.196,-6.035,1,0.0272,121.941,4,0.524
Beastie Boys,Remote Control,32ftxJzxMPgUFCM6Km9WTS,42,https://open.spotify.com/track/32ftxJzxMPgUFCM6Km9WTS,https://i.scdn.co/image/c7f6b9c458b1fd59b3a6e6aaacdbeb1d790a5944,1998-01-01,0.426,0.614,178800,0.949,0.000476,5,0.361,-7.662,0,0.0627,93.938,4,0.544
Hank Williams,Jambalaya (On The Bayou),4N71lZmEMtdDyCibSlUX3k,40,https://open.spotify.com/track/4N71lZmEMtdDyCibSlUX3k,https://i.scdn.co/image/1470f96884b0140c82d6476b40743ed540a9f53c,1998-01-01,0.726,0.527,172133,0.294,0.0,7,0.0707,-10.605,1,0.0351,164.979,4,0.882
John Mellencamp,I'm Not Running Anymore,5dfvct33FQK6GPs98lUEkl,41,https://open.spotify.com/track/5dfvct33FQK6GPs98lUEkl,https://i.scdn.co/image/13c651ad0e32642bfb2d2468b7033293c79adaf9,1998-09-04,0.0396,0.766,205333,0.803,1.92e-06,7,0.246,-5.929,1,0.0595,127.434,4,0.866
Willie Nelson,The Maker,0to0zdBmiifu67UqTJFe1g,42,https://open.spotify.com/track/0to0zdBmiifu67UqTJFe1g,https://i.scdn.co/image/1645732f8e1c54dbb9b677b33c1e2e11a3d66b52,1998-01-01,0.156,0.498,308760,0.649,0.00692,5,0.466,-12.171,1,0.0419,172.073,4,0.605
Sun,I Had A Choice,2MZ7oAQXjSr5cseaBtZRO5,38,https://open.spotify.com/track/2MZ7oAQXjSr5cseaBtZRO5,https://i.scdn.co/image/3f7f8dce4f7d5f0a0f117e51923152d1b2be217d,1998-01-01,0.573,0.485,277989,0.457,0.000251,1,0.0568,-10.011,0,0.0278,179.324,4,0.756
La Tropa Vallenata,Mi Razón De Ser,03JbYQiWdbNU50NmmSU6q3,44,https://open.spotify.com/track/03JbYQiWdbNU50NmmSU6q3,https://i.scdn.co/image/eb20f48a29e0e9cdf43bcc021ab008c95226d137,1998-01-01,0.453,0.513,193853,0.82,1.54e-05,4,0.138,-6.356,0,0.0541,178.577,4,0.922
Deborah Cox,Nobody's Supposed to Be Here - Dance Mix,0OdiAlnSN0k39jarFqVTY8,44,https://open.spotify.com/track/0OdiAlnSN0k39jarFqVTY8,https://i.scdn.co/image/5ffdc7721ab2555c81ab9b7b9b1ae5f0bf680dc0,1998-09-17,0.0522,0.73,254467,0.918,0.0112,9,0.0887,-4.052,1,0.0553,127.964,4,0.705
Banda El Recodo,Costumbres,47oZ5ajfEtSadfGcELBvVo,48,https://open.spotify.com/track/47oZ5ajfEtSadfGcELBvVo,https://i.scdn.co/image/ff278cf259cd2b5fac08c26d0df5779cfdb2682c,1998-04-22,0.266,0.604,211027,0.497,0.000121,7,0.0721,-6.838,0,0.0292,113.927,4,0.744
Barry Manilow,Come Dance With Me / Come Fly With Me,6b9nNHuo88jYOjWZFOkw0r,44,https://open.spotify.com/track/6b9nNHuo88jYOjWZFOkw0r,https://i.scdn.co/image/d723dae373d5cd6775f413dd86685c7c66cf9337,1998-08-01,0.54,0.412,180600,0.566,0.0,2,0.158,-6.471,0,0.0345,142.655,4,0.645
